"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"       viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","147’552 B (1.3%)","3’074 (1.2%)","3’074 (0.7%)","275.2","315"
"        viper.silicon.rules.evaluator$$$Lambda$1479.1959406787.apply (Object, Object, Object)","147’552 B (1.3%)","3’074 (1.2%)","3’074 (0.7%)","275.2","315"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","147’552 B (1.3%)","3’074 (1.2%)","3’074 (0.7%)","275.2","315"
"          viper.silicon.rules.evaluator$$$Lambda$1475.1605633616.apply (Object, Object, Object)","147’552 B (1.3%)","3’074 (1.2%)","3’074 (0.7%)","275.2","315"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$1 (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","85’680 B (0.7%)","1’785 (0.7%)","1’785 (0.4%)","297.5","263"
"       viper.silicon.rules.evaluator$$$Lambda$1613.1547378497.apply (Object, Object)","85’680 B (0.7%)","1’785 (0.7%)","1’785 (0.4%)","297.5","263"
"        viper.silicon.rules.evaluator$.$anonfun$evalBinOp$2 (scala.Function3, scala.Function2, viper.silicon.state.terms.Term, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","85’680 B (0.7%)","1’785 (0.7%)","1’785 (0.4%)","297.5","263"
"         viper.silicon.rules.evaluator$$$Lambda$1479.1959406787.apply (Object, Object, Object)","85’680 B (0.7%)","1’785 (0.7%)","1’785 (0.4%)","297.5","263"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","85’680 B (0.7%)","1’785 (0.7%)","1’785 (0.4%)","297.5","263"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","38’880 B (0.3%)","810 (0.3%)","810 (0.2%)","387.5","137"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","38’880 B (0.3%)","810 (0.3%)","810 (0.2%)","387.5","137"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","34’560 B (0.3%)","720 (0.3%)","720 (0.2%)","392.2","122"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","27’408 B (0.2%)","571 (0.2%)","571 (0.1%)","407.4","31"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","27’408 B (0.2%)","571 (0.2%)","571 (0.1%)","407.4","31"
"         viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","7’152 B (0.1%)","149 (0.1%)","149 (0%)","333.8","109"
"          viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","7’152 B (0.1%)","149 (0.1%)","149 (0%)","333.8","109"
"        viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","4’320 B (0%)","90 (0%)","90 (0%)","350.0","27"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.$anonfun$translatePostcondition$1 (viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silver.ast.Exp)","1’968 B (0%)","41 (0%)","41 (0%)","371.7","20"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator$$Lambda$1539.1670545533.apply (Object)","1’968 B (0%)","41 (0%)","41 (0%)","371.7","20"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","1’632 B (0%)","34 (0%)","34 (0%)","318.1","14"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","1’632 B (0%)","34 (0%)","34 (0%)","318.1","14"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.$anonfun$translatePrecondition$1 (viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silver.ast.Exp)","720 B (0%)","15 (0%)","15 (0%)","362.9","13"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator$$Lambda$1543.1236734203.apply (Object)","720 B (0%)","15 (0%)","15 (0%)","362.9","13"
"      viper.silicon.state.terms.Term.$bang$eq$eq (viper.silicon.state.terms.Term)","31’440 B (0.3%)","655 (0.3%)","655 (0.2%)","311.7","76"
"       viper.silicon.state.terms.Term.$bang$eq$eq$ (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","31’440 B (0.3%)","655 (0.3%)","655 (0.2%)","311.7","76"
"        viper.silicon.state.terms.Var.$bang$eq$eq (viper.silicon.state.terms.Term)","21’456 B (0.2%)","447 (0.2%)","447 (0.1%)","307.2","62"
"         viper.silicon.state.utils.package$.$anonfun$computeReferenceDisjointnesses$5 (scala.collection.mutable.ListBuffer, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","11’856 B (0.1%)","247 (0.1%)","247 (0.1%)","303.2","45"
"          viper.silicon.state.utils.package$$$Lambda$2275.935154545.apply (Object)","11’856 B (0.1%)","247 (0.1%)","247 (0.1%)","303.2","45"
"         viper.silicon.rules.chunkSupporter$.consumeGreedy (viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.interfaces.state.ChunkIdentifer, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","5’904 B (0.1%)","123 (0%)","123 (0%)","332.4","23"
"          viper.silicon.rules.chunkSupporter$.$anonfun$consume$6 (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.VerificationError, viper.silicon.interfaces.state.ChunkIdentifer, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","5’904 B (0.1%)","123 (0%)","123 (0%)","332.4","23"
"         viper.silicon.rules.executor$.exec2 (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","3’312 B (0%)","69 (0%)","69 (0%)","308.0","43"
"          viper.silicon.rules.executor$.exec (viper.silicon.state.State, viper.silver.ast.Stmt, viper.silicon.verifier.Verifier, scala.Function2)","3’312 B (0%)","69 (0%)","69 (0%)","308.0","43"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$summarise_predicate_or_wand$3 (viper.silver.ast.Resource, viper.silicon.state.terms.Term, viper.silicon.state.terms.Var, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.ListMap, viper.silicon.verifier.Verifier, viper.silicon.state.QuantifiedBasicChunk)","384 B (0%)","8 (0%)","8 (0%)","38.4","2"
"          viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2465.668835040.apply (Object)","384 B (0%)","8 (0%)","8 (0%)","38.4","2"
"        viper.silicon.state.terms.PermPlus.$bang$eq$eq (viper.silicon.state.terms.Term)","4’464 B (0%)","93 (0%)","93 (0%)","343.9","19"
"         viper.silicon.rules.chunkSupporter$.consumeGreedy (viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.interfaces.state.ChunkIdentifer, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","4’464 B (0%)","93 (0%)","93 (0%)","343.9","19"
"          viper.silicon.rules.chunkSupporter$.$anonfun$consume$6 (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.VerificationError, viper.silicon.interfaces.state.ChunkIdentifer, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","4’464 B (0%)","93 (0%)","93 (0%)","343.9","19"
"        viper.silicon.state.terms.PermMinus.$bang$eq$eq (viper.silicon.state.terms.Term)","3’456 B (0%)","72 (0%)","72 (0%)","348.0","18"
"         viper.silicon.rules.chunkSupporter$.consumeGreedy (viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.interfaces.state.ChunkIdentifer, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","3’456 B (0%)","72 (0%)","72 (0%)","348.0","18"
"          viper.silicon.rules.chunkSupporter$.$anonfun$consume$6 (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.VerificationError, viper.silicon.interfaces.state.ChunkIdentifer, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","3’456 B (0%)","72 (0%)","72 (0%)","348.0","18"
"        viper.silicon.state.terms.PermTimes.$bang$eq$eq (viper.silicon.state.terms.Term)","576 B (0%)","12 (0%)","12 (0%)","349.3","4"
"         viper.silicon.rules.chunkSupporter$.consumeGreedy (viper.silicon.state.State, viper.silicon.state.Heap, viper.silicon.interfaces.state.ChunkIdentifer, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","576 B (0%)","12 (0%)","12 (0%)","349.3","4"
"          viper.silicon.rules.chunkSupporter$.$anonfun$consume$6 (viper.silicon.state.State, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.VerificationError, viper.silicon.interfaces.state.ChunkIdentifer, viper.silicon.state.State, viper.silicon.verifier.Verifier, scala.Function4)","576 B (0%)","12 (0%)","12 (0%)","349.3","4"
"        viper.silicon.state.terms.ArithmeticTerm.$bang$eq$eq (viper.silicon.state.terms.Term)","336 B (0%)","7 (0%)","7 (0%)","428.7","7"
"         viper.silicon.rules.evaluator$.failIfDivByZero (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","336 B (0%)","7 (0%)","7 (0%)","428.7","7"
"          viper.silicon.rules.evaluator$.$anonfun$eval2$3 (viper.silver.ast.Exp, scala.runtime.ObjectRef, viper.silver.verifier.PartialVerificationError, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Permissions, viper.silicon.verifier.Verifier)","336 B (0%)","7 (0%)","7 (0%)","428.7","7"
"        viper.silicon.state.terms.SeqLength.$bang$eq$eq (viper.silicon.state.terms.Term)","240 B (0%)","5 (0%)","5 (0%)","38.8","2"
"         viper.silicon.rules.evaluator$.failIfDivByZero (viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.ast.Exp, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","240 B (0%)","5 (0%)","5 (0%)","38.8","2"
"          viper.silicon.rules.evaluator$.$anonfun$eval2$3 (viper.silver.ast.Exp, scala.runtime.ObjectRef, viper.silver.verifier.PartialVerificationError, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Permissions, viper.silicon.verifier.Verifier)","240 B (0%)","5 (0%)","5 (0%)","38.8","2"
"      viper.silicon.resources.PropertyInterpreter.buildEquals (viper.silicon.resources.PropertyExpression, viper.silicon.resources.PropertyExpression, Object)","10’464 B (0.1%)","218 (0.1%)","218 (0.1%)","306.5","23"
"       <Unknown>","10’464 B (0.1%)","218 (0.1%)","218 (0.1%)","306.5","23"
"     viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","37’008 B (0.3%)","771 (0.3%)","771 (0.2%)","335.6","79"
"      viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","37’008 B (0.3%)","771 (0.3%)","771 (0.2%)","335.6","79"
"       viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","29’616 B (0.3%)","617 (0.2%)","617 (0.1%)","334.4","78"
"        viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","28’368 B (0.2%)","591 (0.2%)","591 (0.1%)","339.6","72"
"         viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","28’368 B (0.2%)","591 (0.2%)","591 (0.1%)","339.6","72"
"          viper.silicon.state.terms.Term.transform (scala.PartialFunction, scala.Function1, scala.PartialFunction)","17’952 B (0.2%)","374 (0.1%)","374 (0.1%)","326.6","53"
"          viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","10’416 B (0.1%)","217 (0.1%)","217 (0.1%)","362.0","47"
"        viper.silicon.state.utils.package$.$anonfun$transform$5 (viper.silicon.state.utils.package., scala.PartialFunction, scala.Function1, scala.PartialFunction, viper.silicon.state.terms.Term)","1’248 B (0%)","26 (0%)","26 (0%)","216.3","9"
"         viper.silicon.state.utils.package$$$Lambda$1854.175163009.apply (Object)","1’248 B (0%)","26 (0%)","26 (0%)","216.3","9"
"          scala.collection.immutable.ArraySeq.$anonfun$map$1 (scala.collection.immutable.ArraySeq, scala.Function1, int)","624 B (0%)","13 (0%)","13 (0%)","394.3","8"
"          scala.collection.immutable.List.map (scala.Function1)","624 B (0%)","13 (0%)","13 (0%)","38.4","2"
"       viper.silicon.state.terms.Term.transform (scala.PartialFunction, scala.Function1, scala.PartialFunction)","7’392 B (0.1%)","154 (0.1%)","154 (0%)","340.5","42"
"        viper.silicon.state.terms.Term.transform$ (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","7’392 B (0.1%)","154 (0.1%)","154 (0%)","340.5","42"
"         viper.silicon.state.terms.BuiltinEquals.transform (scala.PartialFunction, scala.Function1, scala.PartialFunction)","7’392 B (0.1%)","154 (0.1%)","154 (0%)","340.5","42"
"     viper.silicon.supporters.BuiltinDomainsContributor$$anonfun$1.applyOrElse (viper.silicon.state.terms.Term, scala.Function1)","10’608 B (0.1%)","221 (0.1%)","221 (0.1%)","402.9","13"
"      viper.silicon.supporters.BuiltinDomainsContributor$$anonfun$1.applyOrElse (Object, scala.Function1)","10’608 B (0.1%)","221 (0.1%)","221 (0.1%)","402.9","13"
"       viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","10’608 B (0.1%)","221 (0.1%)","221 (0.1%)","402.9","13"
"        viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","10’608 B (0.1%)","221 (0.1%)","221 (0.1%)","402.9","13"
"         viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","10’416 B (0.1%)","217 (0.1%)","217 (0.1%)","403.6","13"
"          viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","10’416 B (0.1%)","217 (0.1%)","217 (0.1%)","403.6","13"
"         viper.silicon.state.utils.package$.$anonfun$transform$5 (viper.silicon.state.utils.package., scala.PartialFunction, scala.Function1, scala.PartialFunction, viper.silicon.state.terms.Term)","192 B (0%)","4 (0%)","4 (0%)","364.0","3"
"          viper.silicon.state.utils.package$$$Lambda$1854.175163009.apply (Object)","192 B (0%)","4 (0%)","4 (0%)","364.0","3"
"viper.silicon.state.terms.Quantification","1’515’712 B (13%)","23’683 (9.2%)","23’683 (5.7%)","249.9","238"
" java.lang.Object.<init> ()","1’515’712 B (13%)","23’683 (9.2%)","23’683 (5.7%)","249.9","238"
"  viper.silicon.state.terms.Quantification.<init> (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, boolean)","1’515’712 B (13%)","23’683 (9.2%)","23’683 (5.7%)","249.9","238"
"   viper.silicon.state.terms.Quantification$.apply (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, boolean)","1’515’712 B (13%)","23’683 (9.2%)","23’683 (5.7%)","249.9","238"
"    viper.silicon.state.terms.Quantification$.apply (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","809’856 B (7%)","12’654 (4.9%)","12’654 (3%)","249.4","238"
"     viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","546’240 B (4.7%)","8’535 (3.3%)","8’535 (2%)","223.7","187"
"      <Unknown>","272’960 B (2.3%)","4’265 (1.7%)","4’265 (1%)","217.6","165"
"       viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","22’336 B (0.2%)","349 (0.1%)","349 (0.1%)","206.0","102"
