"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"          viper.silicon.rules.evaluator$$$Lambda$1519.1790174266.apply (Object, Object, Object)","1’008 B (0%)","21 (0%)","40 (0%)","785.5","13"
"         viper.silicon.rules.evaluator$.evals (viper.silicon.state.State, scala.collection.immutable.Seq, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","432 B (0%)","9 (0%)","15 (0%)","756.1","7"
"viper.silicon.state.terms.SeqAt","39’744 B (0.4%)","828 (0.4%)","869 (0.1%)","452.9","75"
" java.lang.Object.<init> ()","39’744 B (0.4%)","828 (0.4%)","869 (0.1%)","452.9","75"
"  viper.silicon.state.terms.SeqAt.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","39’744 B (0.4%)","828 (0.4%)","869 (0.1%)","452.9","75"
"   viper.silicon.state.terms.SeqAt$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","39’744 B (0.4%)","828 (0.4%)","869 (0.1%)","452.9","75"
"    viper.silicon.state.terms.SeqAt$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","39’744 B (0.4%)","828 (0.4%)","869 (0.1%)","452.9","75"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$87 (scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, boolean)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$87$adapted (scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, Object)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"       viper.silicon.rules.evaluator$$$Lambda$1974.1538091216.apply (Object)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"        viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"         viper.silicon.rules.evaluator$.$anonfun$eval2$86 (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, boolean)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"          viper.silicon.rules.evaluator$.$anonfun$eval2$86$adapted (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, Object)","33’744 B (0.3%)","703 (0.3%)","744 (0.1%)","429.6","56"
"     viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","3’648 B (0%)","76 (0%)","76 (0%)","492.4","28"
"      viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","3’648 B (0%)","76 (0%)","76 (0%)","492.4","28"
"       viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","2’112 B (0%)","44 (0%)","44 (0%)","238.8","20"
"        viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","2’112 B (0%)","44 (0%)","44 (0%)","238.8","20"
"         viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","2’112 B (0%)","44 (0%)","44 (0%)","238.8","20"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$4 (scala.Function1, viper.silver.ast.Exp)","1’632 B (0%)","34 (0%)","34 (0%)","95.3","17"
"          viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","240 B (0%)","5 (0%)","5 (0%)","680.2","3"
"          scala.collection.immutable.List.map (scala.Function1)","240 B (0%)","5 (0%)","5 (0%)","773.2","3"
"       viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","1’536 B (0%)","32 (0%)","32 (0%)","841.1","8"
"        viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","1’536 B (0%)","32 (0%)","32 (0%)","841.1","8"
"         viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","1’536 B (0%)","32 (0%)","32 (0%)","841.1","8"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$4 (scala.Function1, viper.silver.ast.Exp)","864 B (0%)","18 (0%)","18 (0%)","863.0","8"
"          viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","672 B (0%)","14 (0%)","14 (0%)","812.9","7"
"     viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","2’352 B (0%)","49 (0%)","49 (0%)","725.0","5"
"      viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","2’352 B (0%)","49 (0%)","49 (0%)","725.0","5"
"       viper.silicon.state.terms.Term.transform (scala.PartialFunction, scala.Function1, scala.PartialFunction)","1’248 B (0%)","26 (0%)","26 (0%)","741.0","3"
"        viper.silicon.state.terms.Term.transform$ (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","1’248 B (0%)","26 (0%)","26 (0%)","741.0","3"
"         <Unknown>","1’248 B (0%)","26 (0%)","26 (0%)","741.0","3"
"       viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","1’104 B (0%)","23 (0%)","23 (0%)","707.0","5"
"        viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","816 B (0%)","17 (0%)","17 (0%)","741.1","3"
"         viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","816 B (0%)","17 (0%)","17 (0%)","741.1","3"
"          viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","816 B (0%)","17 (0%)","17 (0%)","741.1","3"
"        viper.silicon.state.utils.package$.$anonfun$transform$8 (viper.silicon.state.utils.package., scala.PartialFunction, scala.Function1, scala.PartialFunction, viper.silicon.state.terms.Term)","288 B (0%)","6 (0%)","6 (0%)","610.3","2"
"         viper.silicon.state.utils.package$$$Lambda$1852.1413194936.apply (Object)","288 B (0%)","6 (0%)","6 (0%)","610.3","2"
"          scala.collection.immutable.List.map (scala.Function1)","288 B (0%)","6 (0%)","6 (0%)","610.3","2"
"viper.silicon.state.terms.SeqLength","38’760 B (0.4%)","969 (0.4%)","1’764 (0.2%)","431.0","148"
" java.lang.Object.<init> ()","38’760 B (0.4%)","969 (0.4%)","1’764 (0.2%)","431.0","148"
"  viper.silicon.state.terms.SeqLength.<init> (viper.silicon.state.terms.Term)","38’760 B (0.4%)","969 (0.4%)","1’764 (0.2%)","431.0","148"
"   viper.silicon.state.terms.SeqLength$._apply (viper.silicon.state.terms.Term)","38’760 B (0.4%)","969 (0.4%)","1’764 (0.2%)","431.0","148"
"    viper.silicon.state.terms.SeqLength$.apply (viper.silicon.state.terms.Term)","38’760 B (0.4%)","969 (0.4%)","1’764 (0.2%)","431.0","148"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$88 (scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"      viper.silicon.rules.evaluator$$$Lambda$1963.961109690.apply (Object, Object, Object)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"       viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"        viper.silicon.rules.evaluator$$$Lambda$1476.1019736796.apply (Object, Object, Object)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"         viper.silicon.rules.evaluator$.$anonfun$eval3$3 (viper.silver.ast.Exp, viper.silicon.state.State, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"          viper.silicon.rules.evaluator$$$Lambda$1478.615826838.apply (Object, Object, Object)","24’880 B (0.2%)","622 (0.3%)","1’278 (0.1%)","420.3","104"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$94 (scala.collection.immutable.Seq, scala.Function3, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"      viper.silicon.rules.evaluator$$$Lambda$1955.1077211825.apply (Object, Object, Object)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"       viper.silicon.rules.evaluator$.evals2 (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, viper.silicon.verifier.Verifier, scala.Function3)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"        viper.silicon.rules.evaluator$.$anonfun$evals2$1 (scala.collection.immutable.Seq, scala.collection.immutable.List, scala.Function1, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"         viper.silicon.rules.evaluator$$$Lambda$1519.1790174266.apply (Object, Object, Object)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"          viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","6’200 B (0.1%)","155 (0.1%)","178 (0%)","704.9","46"
"     viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","5’720 B (0.1%)","143 (0.1%)","257 (0%)","126.4","42"
"      viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","5’720 B (0.1%)","143 (0.1%)","257 (0%)","126.4","42"
"       viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","5’680 B (0.1%)","142 (0.1%)","256 (0%)","120.9","41"
"        viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","5’680 B (0.1%)","142 (0.1%)","256 (0%)","120.9","41"
"         viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","5’680 B (0.1%)","142 (0.1%)","256 (0%)","120.9","41"
"          viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","4’480 B (0%)","112 (0%)","219 (0%)","136.5","27"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$4 (scala.Function1, viper.silver.ast.Exp)","1’200 B (0%)","30 (0%)","37 (0%)","62.5","30"
"       viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","40 B (0%)","1 (0%)","1 (0%)","907.0","1"
"        viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","40 B (0%)","1 (0%)","1 (0%)","907.0","1"
"         viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","40 B (0%)","1 (0%)","1 (0%)","907.0","1"
"          viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$4 (scala.Function1, viper.silver.ast.Exp)","40 B (0%)","1 (0%)","1 (0%)","907.0","1"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$86 (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, boolean)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$86$adapted (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, Object)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"       viper.silicon.rules.evaluator$$$Lambda$1973.2133212352.apply (Object)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"        viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"         viper.silicon.rules.evaluator$.$anonfun$eval2$85 (scala.Function3, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"          viper.silicon.rules.evaluator$$$Lambda$1972.1776886686.apply (Object, Object, Object)","1’200 B (0%)","30 (0%)","32 (0%)","569.6","18"
"     viper.silicon.rules.evaluator$.$anonfun$eval2$91 (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, boolean)","720 B (0%)","18 (0%)","18 (0%)","613.4","2"
"      viper.silicon.rules.evaluator$.$anonfun$eval2$91$adapted (viper.silicon.verifier.Verifier, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, Object)","720 B (0%)","18 (0%)","18 (0%)","613.4","2"
"       viper.silicon.rules.evaluator$$$Lambda$2449.1717809264.apply (Object)","720 B (0%)","18 (0%)","18 (0%)","613.4","2"
"        viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","720 B (0%)","18 (0%)","18 (0%)","613.4","2"
"         viper.silicon.rules.evaluator$.$anonfun$eval2$90 (scala.Function3, viper.silver.verifier.PartialVerificationError, viper.silver.ast.Exp, viper.silver.ast.Exp, viper.silicon.state.State, scala.collection.immutable.List, viper.silicon.verifier.Verifier)","720 B (0%)","18 (0%)","18 (0%)","613.4","2"
"     viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"      viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"       viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"        viper.silicon.state.utils.package$.recurse$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"         viper.silicon.state.utils.package$.transform (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"          viper.silicon.state.utils.package$.go$1 (viper.silicon.state.terms.Term, scala.PartialFunction, scala.Function1, scala.PartialFunction)","40 B (0%)","1 (0%)","1 (0%)","738.0","1"
"viper.silicon.state.terms.PredicateLookup","32’256 B (0.3%)","672 (0.3%)","672 (0.1%)","147.7","21"
" java.lang.Object.<init> ()","32’256 B (0.3%)","672 (0.3%)","672 (0.1%)","147.7","21"
"viper.silicon.state.terms.DomainFun","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
" java.lang.Object.<init> ()","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
"  viper.silicon.state.terms.DomainFun.<init> (viper.silicon.state.Identifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Sort)","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
"   viper.silicon.state.terms.DomainFun$._apply (viper.silicon.state.Identifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Sort)","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
"    viper.silicon.state.terms.DomainFun$.apply (viper.silicon.state.Identifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Sort)","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
"     viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc, scala.collection.immutable.Seq)","29’160 B (0.3%)","729 (0.3%)","788 (0.1%)","631.5","150"
"      viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","27’720 B (0.3%)","693 (0.3%)","700 (0.1%)","656.9","147"
"       viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","18’520 B (0.2%)","463 (0.2%)","470 (0%)","551.3","138"
